# 846 карточек игроков, заведённых 03.09.2026 сборщиком составов
# (docs/clubs_squads_wikidata.py --create-cards). В проде они лежат
# с active = false: голые, без фото, страны, описания и славы.
#
# ⚠️ QID ХРАНИТСЯ ЗДЕСЬ, ПОТОМУ ЧТО В cards ЕГО КОЛОНКИ НЕТ. Без него
# просмотры этим карточкам придётся искать резолвом по имени, а он
# промахивается молча: замер на первых четырёх карточках очереди —
# «Гарри Невилл», «Хын Мин Сон», «Расмус Хёйлунн», «Скотт МакТоминэй»
# — 4 из 4 не найдены. Отсюда и файл: угадывать нечего, имя ВЗЯТО
# из Викиданных, и вот сущность, откуда оно взято.
#
# card_id	name_ru	name_en	qid
a10d916a-b2fa-4e1a-9891-3ce99098f009	Luca Podlech	Luca Podlech	Q140811986
acbfb683-8203-47b6-b762-4c4929041988	Мартин Васински	Martin Wasinski	Q105955082
4603338a-1aa9-440e-9b85-e8cab71cb28d	Никола Катич	Nikola Katić	Q27957334
ec28ccf5-121f-4cd9-8b68-0e09356e70a3	Siraçhan Nas	Siraçhan Nas	Q121361554
0f25602e-95ac-4ca2-8e10-f662cf5e584c	Дениз Гюль	Deniz Gül	Q123174990
06bdaba5-082d-46a8-bdd1-235862ede179	Эфе Акман	Efe Akman	Q123182232
3b2e3055-def3-4654-ba4b-42e6aa9bd863	Yusuf Dağhan Kahraman	Yusuf Dağhan Kahraman	Q136706059
787179d3-3f28-48e5-be32-fd8e32185534	Cihan Akgün	Cihan Akgün	Q138003290
e8fa4082-9ca2-493a-8440-b24bf27aae34	Eyüp Can Karasu	Eyüp Can Karasu	Q138003291
2dd31884-6890-40b1-b180-1524a54c3a10	Necati Oğulcan Yançel	Necati Oğulcan Yançel	Q138003293
b02334a0-aa53-486d-a91d-49de59d28553	Arda Tagay	Arda Tagay	Q138866974
0dc7f05c-70d4-4526-8443-2e219c252b61	Сержиу Оливейра	Sérgio Oliveira	Q2071136
833e9288-e4e7-4a26-8f1c-67188e73f11c	Фредрик Мидтшо	Fredrik Midtsjø	Q3379641
f5366726-72b6-4719-aa69-8fd6d9ade921	Эль-Шадай Битшиабу	El Chadaille Bitshiabu	Q110211916
3ad28fef-6454-461a-9876-47a7ef3a199e	Гюнай Гювенч	Günay Güvenç	Q1560186
320b1577-0c92-4879-b4a9-470d4dbf70bc	Лукас Торрейра	Lucas Torreira	Q16302330
16380fe3-9ab9-46de-9d0a-59275c2a16f7	Лерой Сане	Leroy Sané	Q16499882
2ee593a1-9bff-4a2b-ab34-ca5b95950676	Пшемыслав Франковский	Przemysław Frankowski	Q15043990
f0189a61-f351-46f7-9f8a-1233896aa72b	Роланд Шаллаи	Roland Sallai	Q18217954
0983374c-d1fd-4d0f-a208-fea9ea262948	Виктор Осимхен	Victor Osimhen	Q25253293
a581fbb5-4804-4835-88fb-ec9a5c0c7735	Джонатан Буркардт	Jonathan Burkardt	Q56635612
ac9bf3e4-c150-430e-9cee-d4941a31c6c8	Лилиан Брасье	Lilian Brassier	Q66095792
c46c5b28-3c7c-4c7c-ac6f-53751c270d22	Ансгар Кнауфф	Ansgar Knauff	Q104035264
ccfb8fdd-4c43-4bb7-a1e7-263be321e3db	Гильермо Абаскаль	Guillermo Abascal	Q51844726
fbdbf104-17cd-4b99-9518-fe15edc3a8a4	Антон Рощин	Anton Roshchin	Q125549470
170bba85-89ea-4cf1-92c3-ea20acf7229b	Пабло Солари	Pablo Solari	Q102157529
0d36a741-1dee-456c-b088-ac6061adb530	Павел Мелёшин	Pavel Melyoshin	Q113655298
76bf56e1-b6b9-4a01-890a-59e5d7d3e169	Александер Джику	Alexander Djiku	Q17385842
2dc50daa-a76a-4fac-8d64-23ad613e52f5	Юрген Эккеленкамп	Jurgen Ekkelenkamp	Q51796228
4df9c467-6de4-4715-b9c6-87b141f143e6	Ойер Саррага	Oier Zarraga	Q99231391
5d5c24b2-d9eb-4a4e-a1e8-0bb3b8e637f7	Кристиан Кабаселе	Christian Kabasele	Q2057994
094da752-695c-4358-82df-cbf8596b2b06	Bartosz Mrozek	Bartosz Mrozek	Q113170833
3ae16298-efec-49b2-94ac-a11079566448	Мергим Войвода	Mërgim Vojvoda	Q18589243
8ebb800b-7104-4841-81ea-e0d40eb55d4e	Адам Мазина	Adam Masina	Q20718823
35493a00-fa69-4cc3-aea7-a5d2d4e61e89	Филип Бенкович	Filip Benković	Q21005039
b049492f-d376-4133-b445-268990e69e60	Якуб Пётровский	Jakub Piotrowski	Q28059306
ed1fbb65-75f6-4647-9814-c9c3a033459a	Закария Лабьяд	Zakaria Labyad	Q144616
16b471d3-6e38-4d7c-90d3-0fc473b010fd	Хосе Андрес Мартинес	José Andrés Martínez	Q79634899
c1ddb5cc-19c8-4eaf-9aa4-6ec60557bdcb	Густаво Энрике Вернес	Gustavo Henrique	Q5621422
8e7e0b18-f64f-48d2-af55-05d5b3504a3d	Андре Каррильо	André Carrillo	Q1155889
1f82f4cf-a780-4e5e-8973-b23d832c67c1	Феликс Торрес	Félix Torres	Q30916190
6da74317-eded-4b55-9160-bef230362669	Джоуэл Уотерман	Joel Waterman	Q63700064
f3f996bf-9e52-4630-9fc4-ea65344810dc	Анзор Меквабишвили	Anzor Mekvabishvili	Q112228977
6d7c1f69-2f0c-4f5d-940d-b00aa39c61b9	Сергио Орехель	Sergio Oregel	Q116181733
0c6132b1-8cd6-4b90-b851-0676ffa8e42d	Джек Эллиотт	Jack Elliott	Q29415000
838a9284-fdbf-4926-87fd-963517c1409e	Jaden Heskey	Jaden Heskey	Q123184220
f70c397b-fe77-4cd0-8ca7-38b3525a6bd3	Эллиот Андерсон	Elliot Anderson	Q104762954
e020a828-c48f-4260-a6fc-24d999b49c23	Макс Аллейн	Max Alleyne	Q123789134
777bbf69-d56c-4dfe-a66a-9e3665ff9e4c	Хосе Сифуэнтес	José Cifuentes	Q60842113
29dc4438-6faa-478e-aeec-0f36a52578d7	Nate Edwards	Nate Edwards	Q127361330
bbd75e55-1c68-42f7-81fd-b4af583d0957	Франко Исраэль	Franco Israel	Q60842316
87063dce-25a2-4ef5-9ba7-9bae68577d45	Закария Абухляль	Zakaria Aboukhlal	Q56257819
77796d04-2d14-43bf-8c40-2d625bb1007c	Эмирхан Илькхан	Emirhan İlkhan	Q110486415
8c93b734-42ab-4cc1-838a-25ca14143d29	Ардиан Исмайли	Ardian Ismajli	Q26251753
7f5b8160-c041-43d1-b4db-1cf33756a54a	David Miculescu	David Miculescu	Q85525678
2fa418ed-b05c-4a6d-baad-79291c2db32b	Даниэль Свенссон	Daniel Svensson	Q106967174
466a9ac5-fc1f-45bf-b810-48489f3a92ba	Яннис Константелиас	Giannis Konstantelias	Q104870781
851eb9d0-42da-490a-8577-b96d16b0ae57	Джоуб Беллингем	Johan Bellingham	Q110483835
4f5d0978-b291-4055-bcad-aeddc9082508	Джоуи Верман	Joey Veerman	Q27518278
470bb60f-959c-4d1a-b132-b188cc1c3bb1	Патрик Древес	Patrick Drewes	Q21923379
d8d35df3-9890-4e48-9943-eff4de8cb662	Кики	Shwendesky Joseph	Q118219922
915f6c1b-9cc1-402d-85b4-fce2f240bb00	Ноа Дарвих	Noah Darvich	Q118465124
d022d7fd-7fcc-42dd-ade8-7d1992e4982b	Лео Сауэр	Leo Sauer	Q118515513
4b5342f0-e92d-41ae-8acc-a585198dbbcb	Амен Аль-Дахил	Ameen Al-Dakhil	Q98546080
8dfcfaf1-72b7-44d3-8074-26197000cb23	Юстин Диль	Justin Diehl	Q116294228
cc9c609a-8d06-4859-8a3a-2659abc078a3	Джефф Шабо	Jeff Chabot	Q39082971
49e79b39-a871-49bd-a0bd-9255122b35d6	Мохаммед Хамони	Mohamed Hamony	Q118611620
1b8a7eb1-216a-409a-a040-dc79fd7bf9af	Andy Elysée Logbo	Andy Elysée Logbo	Q118696035
3c077674-6704-4a57-9a72-ce4a946c2bde	Маамаду Диавара	Mahamadou Diawara	Q123126188
997b0d1f-dff4-4d63-9abf-5fb5d99c7e10	Амир Ричардсон	Amir Richardson	Q106860340
0299c61c-206b-479d-9c9b-01c2b8e40fdd	Софьян Буфаль	Sofiane Boufal	Q18637185
e3648852-fcbb-420b-ac53-5d78f85b8974	Акор Адамс	Akor Adams	Q62059870
c38f3096-b412-4b95-abaf-13a6f2b28138	Жуан Жезус	Juan Jesus	Q454910
e98acfe9-ebd7-47b8-a19a-2fadab8964c9	Ethan Kohler	Ethan Kohler	Q120359865
55b7be49-45ce-419f-9184-7c6dfd0531d5	Лука Лангони	Luca Langoni	Q113256510
1e4c8a08-3715-4ebf-baf9-c7b15b21bb37	Lucas Lavallée	Lucas Lavallée	Q120970447
cd9fd66f-4779-42dd-80fa-818c63f43f34	Алессандро Лонгони	Alessandro Longoni	Q126325871
dce2d0d2-2dcf-4d20-8345-21a757e6d2fc	Ренато Марин	Renato Marin	Q130545775
3493ab93-bc6c-4a38-9dd4-3d903670ee2a	Науфель аль-Ханнаш	Naoufel El Hannach	Q131717489
7a1a368a-654b-48c9-9944-9726f98b2a8c	Халил Айяри	Khalil Ayari	Q134711363
de301e2b-ea69-48f6-9e79-809a9497f867	Кентен Нджанту	Quentin Ndjantou	Q136388359
1a841478-7118-41d6-8566-856d36c7e669	Джейди Гассама	Djeidi Gassama	Q112033023
33d08506-1ea3-4ba3-8af6-1ef9234a2eb3	Мика Годтс	Mika Godts	Q113515004
25f64dfc-c4bb-4cbb-9705-3271b1b06701	Дро Фернандес		Q135482672
88850e3b-3f80-4c83-b0b6-af3d602cabbe	Анасс Салах-Эддине	Anass Salah-Eddine	Q65131685
799bd069-ba36-4a4d-a5fd-44b87122edcb	Сантьяго Кастро	Santiago Castro	Q108114747
f714795c-aa7d-4242-80fc-d3bab9bee8b3	Serignesaliou Diop	Serignesaliou Diop	Q123376800
8714dbe3-15d4-4084-920e-33dac5afe243	Rio Tadokoro	Rio Tadokoro	Q133042960
d5fe556f-d222-45b4-b9b7-b74a43b4ec8b	Kaito Matsuzawa	Kaito Matsuzawa	Q123405516
566109ac-d8d8-4814-b8fd-60f0a2c9ff98	Malcolmtsuyoshi Moyo	Malcolmtsuyoshi Moyo	Q124624626
8342d615-e5c0-477c-8c33-bab8787766db	Маркос Гильерме Де Алмейда Сантос Матос	Marcos Guilherme	Q16731977
37af1594-9f6d-4820-9f92-ec25a904cd41	Дмитрий Радиковский	Dmitriy Radikovskiy	Q125066371
65786f50-e8de-47dc-926c-d21a7d449d5b	Богдан Цыбров	Bogdan Tsybrov	Q138781658
601c63ae-1855-46b9-b119-e013b655d0a3	Александр Французов	Aliaksandr Francuzaŭ	Q111316253
1810ab12-f34f-4268-93de-9d94d0ac2583	Арсений Агеев	Arsienij Ahiejeŭ	Q123460891
1fa2c353-c4da-4f7f-a728-4773d8b4a11e	Хуан Сфорса	Juan Sforza	Q71735316
a3548a6d-4df7-45bd-bd7a-d8e03943c080	Нуну Морейра	Nuno Moreira	Q108532924
4cb3fbd8-b90a-4284-9547-b0439bdabf7a	Бенхамин Гарре	Benjamín Garré	Q42227698
03715b61-3345-403b-82a1-189338be4ad6	Николас Гарсия	Omar Govea	Q18224481
b1d6113c-2c4c-458a-94ed-3f14f47e9ab3	Eyüp Değirmenci	Eyüp Değirmenci	Q136089822
b6182318-b269-4906-9c8a-a6181a633041	Kerem Fidan	Kerem Fidan	Q136089823
b3b5deeb-efaf-4197-b203-0757d75803ec	Efe Yiğit Üstün	Efe Yiğit Üstün	Q136089821
e1fa447f-4256-43c8-ab40-5cf44d9fbfc6	Tahsin Bülbül	Tahsin Bülbül	Q136089824
96f4ec98-72c0-42ef-a3bd-ad6c4c1af389	Muhammet Talha Akyüz	Muhammet Talha Akyüz	Q136306443
3206a4cc-c928-4603-adc9-272c920506d3	Ali Badra Diabate	Ali Badra Diabate	Q137705439
a2637c28-f5f5-41b8-96fb-040a80c5c62e	Saikuba Jarju	Saikuba Jarju	Q137705440
0d4569d9-b8f2-4c22-89fe-e071448cd96c	Любомир Сатка	Ľubomír Šatka	Q17505907
12832f11-5d49-45fb-b69d-9ac84ccda26e	Лорис Муйоколо	Loris Mouyokolo	Q104214604
37fc49a4-1f6e-41b5-9bea-bfa479dab090	Ивон Мвого	Yvon Mvogo	Q16236380
cf8f4d83-2e42-4dd1-b212-d356eaeb02a4	Dembo Sylla	Dembo Sylla	Q115677993
982de3db-b5c9-4d62-8fbf-fbf6a395bd2e	Монтассар Тальби	Montassar Talbi	Q30118244
08df4bd4-e5f7-4f5c-ba64-92921205d4ff	Адем Сипич	Adem Sipić	Q125029058
420bea40-9055-4e94-81ed-49a2010fee30	Энди Нахар	Andy Najar	Q526854
ed7145fb-49e3-4e77-8dd1-bf44d7d90fbe	Шак Мур	Shaq Moore	Q20902179
43a4ad2c-abfe-4118-b4c1-a1f6f50d6eac	Зейвиер Вальдес	Xavier Valdez	Q111893313
27f8f109-cc21-43c3-b100-6ef0fed6d8ab	Antonio Carlos	Antonio Carlos	Q4776503
2a030024-6f83-4952-ab03-aea1a73b23fb	Дэниел Стерес	Daniel Steres	Q15043216
164b9303-ed1e-4566-8d0d-677508b11d91	Эндрю Тарбелл	Andrew Tarbell	Q26405233
2bcb1385-c074-41e3-b4cd-96a4b8369b03	Джек Макглинн	Jack McGlynn	Q87365909
6c185618-ca81-4a86-bed7-c8598f7c3d65	Spreen	Spreen	Q112135922
ddf2891f-6fbf-4893-bc2e-f777677b5e17	Армандо Иццо	Armando Izzo	Q16234654
c1211791-0588-475e-b772-87552e532bef	Андреа Кольпани	Andrea Colpani	Q64031831
f46f4d58-c469-4258-af81-fd38e3cd5529	Маттео Пессина	Matteo Pessina	Q21622362
c9f9af5b-8717-42b5-94a3-6fca26d294ad	Эдуардо Сальвио	Eduardo Salvio	Q367644
a96d9421-489b-4464-ba7c-993c910d632c	Виллиан Аран	Willian Arão	Q2035459
3a296ae2-c284-4ae5-a77d-a0fb4d82d798	Аске Адельгор	Aske Adelgaard	Q113710068
75854649-0c38-48b6-9673-c48b4b3c60b4	Эрик Флатакер	Erik Hovden Flataker	Q112123592
c7e8eea1-04f4-43b1-b810-8b6d1b5788a9	Tino Jukić	Tino Jukić	Q139268857
44478b2e-fb46-405f-b564-43cea9f78160	Роббин Вейенберг	Robbin Weijenberg	Q129644996
a6714163-3a62-473f-b29f-7b4b6fbb05de	Дин Джеймс	Dean James	Q101458735
d8479507-fdda-4c73-bb0b-5ad63a342928	Виллюм Тор Виллюмсон	Willum Þór Willumsson	Q57243164
96500ece-2131-40f4-b0ac-5aadf4c82d30	Хоан Гарсия	Joan Garcia	Q110258306
86235756-2322-4c31-832c-7cc019500d3a	Андрес Куэнка	Andrés Cuenca	Q123186203
40217cb9-19a6-4fc4-aaa9-510c4867ecc8	Хави Эспарт	Xavi Espart	Q136221128
b9e2d162-f658-4f0b-8508-2f90ec385f6e	Тони Фернандес	Toni Fernández	Q128214524
93733d0c-ae04-46d5-b8ed-aa86f3bceae3	Доминик Ливакович	Dominik Livaković	Q18207229
4729731b-d845-4106-8520-07dbea2509ac	Руни Барджи	Roony Bardghji	Q109659531
de4054a4-d100-4c11-9d88-487585ace55d	Катарина Макариу	Catarina Macario	Q60452465
dfb27819-0efe-4d2f-a000-6553b00e8d3e	Ромуло Кардозо	Rômulo José Cardoso da Cruz	Q110970778
06c0b0c6-c273-44ff-9564-3bdb5e65a14e	Patrik Tørset Johnsen	Patrik Tørset Johnsen	Q135792471
f853e0d4-4e48-42cb-b0b8-0cccbf957a52	Орьян Ниланд	Ørjan Nyland	Q869214
75db6ca0-615e-4900-b990-4d98b48f52ea	Кристофер Ленц	Christopher Lenz	Q27663045
5f27de77-acc4-43bb-a0d3-53fd2117bdb3	Нейл Эль-Айнауи	Neil El Aynaoui	Q107745867
af09cd18-ed28-4352-aae7-f32d3382e120	Николас Зайвальд	Nicolas Seiwald	Q64010197
8930f081-6150-4821-8db3-9f87afedc896	Джейк О’Брайен	Jake O'Brien	Q110565461
42cde87b-fb63-4baa-81bc-93ed193acbb8	Ноам Камара	Noham Kamara	Q134311556
e9edb0e9-a621-4af4-8844-09dc5c0e0b57	Алехандро Гомес Родригес	Alejandro Gomes	Q130218534
0f3920d2-79cf-4290-b68a-aa8ca08cc6bd	Павел Шульц	Pavel Sulc	Q60791524
237be908-935d-4f9d-a290-aeea96e900a0	Таннер Тессманн	Tanner Tessmann	Q64009852
eae17524-8c76-4496-b7c2-7e11e200e226	Фернандо Франсиско Режес	Fernando Reges	Q973416
837f7d04-f579-45da-bb8f-5269c1cb35f8	Антонио Санабрия	Antonio Sanabria	Q10856523
12ca1013-83c9-4419-8c82-9fc9ce475bfc	Весли Мораэс Феррейра да Силва	Wesley	Q20716703
f4c3f868-8b1d-4287-8cd3-db3f84b08b71	Anthony Markanich	Anthony Markanich	Q112117689
a435229b-d72a-4588-a807-6eb95999f327	Лукас Херрингтон	Lucas Herrington	Q133105064
553c1e5a-ba6a-4b07-b494-b7c8d01538bf	Теодор Ку-Дипьетро	Theodore Ku-DiPietro	Q65922865
2a0e092b-6630-446d-b501-eaccedf835a7	Мигель Наварро	Miguel Navarro	Q60841905
de9932e0-57cd-4587-ae0d-9721f0a2ff8b	Абубакар Кейта	Aboubacar Keita	Q63190478
9f6b9acc-7645-4d65-b95b-8278a7848dcd	Кайл Хиберт	Kyle Hiebert	Q113416429
a3ca12d5-b095-462a-8ec4-a98d9b41a989	Дэниел Эделмен	Daniel Edelman	Q97585866
4344aa13-5a58-4bf2-ba5d-95f86e3d76f6	Эйзиел Джексон	Aziel Jackson	Q108527714
6694f08d-e4e0-4e71-a402-2b94154899e6	Reiju Tsuruno	Reiju Tsuruno	Q118696510
187e025e-61b6-438b-8aa0-9e25617f4024	Masato Shigemi	Masato Shigemi	Q118696704
cf02a2ae-81dd-4c6a-a51e-080730f3f479	Shosei Usui	Shosei Usui	Q123504448
ce9079a2-18ae-4405-b7a6-31d33a7a5a70	Kazuaki Suganuma	Kazuaki Suganuma	Q123516788
9b53d402-8216-4230-8af4-7940f458b166	Yu Hashimoto	Yu Hashimoto	Q125770475
f5c522ab-c1f1-47a6-b5e1-77e2053c34d9	Ёсукэ Идэгути	Yōsuke Ideguchi	Q16264162
8c5faa32-6067-4da0-9af9-5a82ade28f01	Натан Гассама	Nathan Gassama	Q121630521
88904eef-4e9d-4bca-85c7-53792ba5bef2	Алекс Фернандес	Alex Nascimento Fernandes	Q116621512
a15acf87-7a29-4b4a-b515-f6a81d5019ab	Максим Артемчук	Maksim Artemchuk	Q33313466
b5f41d17-dbbf-4d34-9934-66aac22cc6b5	Йере Уронен	Jere Uronen	Q378667
03cd4a24-1d62-4bdc-a4b5-63f686d8baf6	Брехт Деягере	Brecht Dejaegere	Q1858098
89138594-c49b-48da-a534-677cd6b2216f	Родольфо Алоко	Rodolfo Aloko	Q136108709
cc424739-7ed8-40af-951c-311c679f81ee	Билл Туилома	Bill Tuiloma	Q5728588
4d80cc0e-df51-4fd7-baf6-5ff2a3e417ff	Хосеф Мора	Joseph Mora	Q20744389
f9a2fa4c-0a4c-4d91-a411-4e94c9303d02	Ryuta Takahashi	Ryuta Takahashi	Q117746373
108fd3de-4211-4dd2-8b2e-1f6bff5b1f52	Aolin Zhang	Aolin Zhang	Q124433766
3e4160b7-28bd-4161-918b-efb23de43c75	Rin Mito	Rin Mito	Q124656604
4251a2d4-b13a-4ffb-bd1c-ee91f8c71466	Мусаси Судзуки	Musashi Suzuki	Q6940160
563c27f9-177a-4530-9352-6dbeaab54c93	Иссам Джебали	Issam Jebali	Q2375716
5a21265f-deb7-4bf9-857b-15d890581b1f	Квон Гён Вон	Kwon Kyung-won	Q15622824
b0b23628-2ed4-4fd2-8d45-e930be5db70d	Тахиэль Хименес	Tahiel Jiménez	Q123438489
7e768f82-eadc-4134-9e89-39df065b1bd6	Стефано Каррильо	Stephano Carrillo	Q123458331
f4af0ed0-b380-4c5a-adc1-e4ff8c164e5b	Бруно Амионе	Bruno Amione	Q65154083
e4c00ef1-3ff1-4697-b3f4-f8b849f7e3ac	Shea Pita	Shea Pita	Q132797313
cd6115f7-d237-4369-96e1-3e7f2513e548	Тьерно Барри	Thierno Barry	Q116860945
58111eaa-5afc-440e-ade2-383b612fc402	Mohammad Mahmoud	Mohammad Mahmoud	Q134547208
4ac67dfc-28b0-4064-a1b4-4bc1494098bd	Luca Sirch	Luca Sirch	Q107035469
0da84151-ce70-49ad-a68d-5aaaa9aecbf6	Томас Маркес	Tommy Marqués	Q135101604
a01c02e4-b6cc-4cfb-be69-735f8581f6be	Bartłomiej Wdowik	Bartłomiej Wdowik	Q87457865
7a07ab02-9ead-4061-b489-17cc43891bbb	Исмаэль Гарби	Ismaël Gharbi	Q107746612
27e389a9-22cf-451c-a4b0-3f09a45283c8	Sergio Hernández	Sergio Hernández	Q135470514
7033c3e5-0122-47d7-84aa-99e42ce64e11	Хавьер Эдуардо Лопес	Javier Eduardo López	Q20641131
94a9ac4a-62d2-49d1-8551-354d0eef8acc	Сергей Макаров	Sergei Makarov	Q15071497
7edb538a-d64a-4bb2-85db-d4abd7f646d7	Неманья Чович	Nemanja Čović	Q6990966
0f83e9ad-6c68-4ad0-a712-81588ef9289a	Терем Моффи	Terem Moffi	Q65261290
f2d1c8c1-2140-4128-aee6-900b2ac1507b	Марио Вушкович	Mario Vušković	Q73400559
9957624d-d142-474a-a86e-15562a31b82b	Альберт Грёнбэк	Albert Grønbæk	Q98479427
963c0d69-da20-46db-b1df-bfd5de1b7ec4	Миро Мухайм	Miro Muheim	Q49167084
bf984b43-1790-4331-8fc6-1ed1fe926bb7	Сандер Тангвик	Sander Tangvik	Q105754161
aa66a1dd-36e2-403a-a77c-5c24a5e8cc93	Андерсон Хулио	Anderson Julio	Q50808672
97a53747-3c1f-4a02-88ad-10817c100f59	Бернард Камунго	Bernard Kamungo	Q106616389
d009389c-0053-40ba-afeb-60912c3d1adb	Мартен Пас	Maarten Paes	Q56257847
9a673e79-cdaa-4110-9798-648da7720f0c	Энес Сали	Enes Sali	Q108045832
9bae73cc-73ac-4a3f-a5a0-7f87aca190c4	Philomon Baffour	Philomon Baffour	Q105550905
319aef5b-428b-4db4-8e1d-69222bdb2153	Федерико Виньяс	Federico Viñas	Q62594816
0eb21888-ee38-404a-a0e2-d57f287eb5a6	Miguel Ángel Rubio Lestán	Miguel Ángel Rubio Lestán	Q52735804
8e9bc6f5-5184-4b68-8745-7c64bc0d8308	Pablo Ramón Parra	Pablo Ramón Parra	Q58100368
5989d044-ae56-4cdc-a4b0-14a1c9f4ccd0	Хосе Грагера	José Gragera Amado	Q64748380
c451e004-067b-4a02-b408-addcad3b2618	Roger Hinojo	Roger Hinojo	Q134285398
b8b1ee23-7fb7-4c53-9bd4-3e89a892327e	Marcos Fernández	Marcos Fernández	Q135089855
3523b254-886f-49ba-ad4a-7572158d0a3a	Хосе Салинас	José Salinas	Q104889354
84ce3de8-d60c-414c-b4b3-3ed416328c47	Omar Sadik	Omar Sadik	Q123699497
6cec15da-79d9-4aec-a53f-3d5960bb63c0	Клеменс Ридель	Clemens Riedel	Q107633850
e8bbc3b0-42af-4f9f-9164-5e166c6225de	Роберто Фернандес	Roberto Fernández Jaén	Q108120357
f4a68178-6d43-4e44-a909-3b688ce12986	Рубен Санчес	Rubén Sánchez	Q109282703
99927a46-8ce6-4de9-bb62-2653654571c6	Рамон Терратс	Ramón Terrats	Q101156112
4331ba62-df65-4566-8920-c4065422c3db	Francisco Javier Hernández Coarasa	Francisco Javier Hernández Coarasa	Q130235399
1dbedffe-6abd-4b80-b02a-6f445d267e12	Габриэл Москардо	Gabriel Moscardo	Q120681423
e50a8eae-1aca-4258-835e-870e81c0205c	Карлос Ромеро	Carlos Romero	Q113653321
9d5be246-96bd-4ab8-b242-e0549c6f640e	Justin Smith	Justin Smith	Q113429986
2b88d1e6-af3a-4f4a-9bee-be3de5e3d119	Hugo Pérez	Hugo Pérez	Q114645552
b1e43697-c5a3-42ed-ab81-e205854e8763	Пере Милья Пенья	Pere Milla Peña	Q19664487
68d4945a-4a92-43d6-a4c0-918414582755	Лука Колеошо	Luca Koleosho	Q112130343
79c9ddbb-8327-45ab-90e8-a6e3bbdf1d02	Шарль Пикель	Charles Pickel	Q24256738
66013bd8-261a-41a0-bc54-47627c6800b2	Tyrhys Dolan	Tyrhys Dolan	Q98754851
6b7aaf41-14ce-4677-bc07-aefa0dc13085	Ian Forns	Ian Forns	Q124215668
1c3ab18f-77a0-4bad-b7a6-cbdb6a622516	Rafel Bauzà	Rafel Bauzà	Q125930120
bc501c21-c23f-43cf-8397-a7df823add3f	Энрике Гарсия Мартинес	Enrique García Martínez	Q1748315
2aa03b62-67f4-49a8-973c-0ac77c6f09ce	Antoniu Roca	Antoniu Roca	Q122426118
5239ca83-16c0-459a-a00d-c5a5758a2be6	Унаи Нуньес	Unai Núñez	Q37506695
5c2d8411-d04e-497b-b3ac-7ff909650b8b	Андони Горосабель	Andoni Gorosabel	Q40958022
666bfc94-137d-4581-90bf-188204cb0598	Эду Экспосито	Edu Expósito	Q29855603
4b9968d2-385f-4446-876c-0a2f5ab38d1c	Джек Портер	Jack Porter	Q130407434
5176ae4c-5dfb-40fa-b8f7-1c3654201838	Макс Дауман	Max Dowman	Q130442747
aa50e41d-464e-4ce3-9411-5dbb79db3116	Тарик Мухаремович	Tarik Muharemović	Q106620882
153a80ac-341f-4ead-aaf9-296b72076fcb	Лейф Дэвис	Leif Davis	Q60194671
5e258cec-a524-44c6-ab3c-844eb434fa65	Синнре Валле Эгели	Sindre Walle Egeli	Q116464263
0a9b76c1-10ef-4afd-a6c4-1233c4d92956	Anis Mehmeti	Anis Mehmeti	Q101310788
bcc8d984-0c2d-46c8-becf-fe7b891499c7	Дейн Скарлетт	Dane Scarlett	Q102362241
b0bd378a-f250-4d25-9c64-d0ce4af80e4e	Али Аль-Хамади	Ali Al-Hamadi	Q80661874
88ba29ee-8bc7-4ad5-92e8-f26c0999e180	Дайдзэн Маэда	Daizen Maeda	Q27990906
6eff4ceb-bacd-43ce-a752-c9005bdac3f5	Генесис Антви	Genesis Antwi	Q133273246
703adcb4-5a59-4f2b-9ae3-3870e2637c2f	Марко Палестра	Marco Palestra	Q123825412
37fc40d8-e5e1-4edb-b175-f3e681a0a137	Кейлеб Уайли	Caleb Wiley	Q97158493
5d316bb0-0be3-4211-8eaa-1dd8633220e6	Майк Пендерс	Mike Penders	Q113515002
740c64a0-7b57-48b6-87ac-216c3a9092dd	Пеп Чаваррия	Pep Chavarría	Q96040600
cf76d8d4-0324-4eb6-bbb9-f089bd2de681	Райан Кавума-Маккуин	Ryan Kavuma-McQueen	Q136678018
47078895-12c2-449b-bc6f-f4d1e02e1da9	Дэви Классен	Davy Klaassen	Q129101
f1db5e48-1b88-494a-8aa8-4abb94061e93	Хофре Торрентс	Jofre Torrents	Q133876886
583748ad-d3ca-4815-a85c-eb6c4b87b62c	Рауль Моро	Raúl Moro	Q97573236
7ec57d8d-518b-4c6d-80a8-6b84526d8036	Каспер Дольберг	Kasper Dolberg	Q19973862
fdbea60b-a235-4634-8586-23d5a6bee723	Виктор Цыганков	Viktor Tsyhankov	Q26267167
8ff91d46-779a-4a2c-b867-cf29566c2e2e	Мичел	Miguel Ángel Sánchez Muñoz	Q2637295
cfb035ef-c3f6-4b73-9821-7457ad5d9e21	Маркос Леонардо	Marcos Leonardo	Q98534760
ab719f69-e59a-47e4-bfe8-2a2ce9561c48	Максимилиан Ибрагимович	Maximilian Ibrahimović	Q127607065
fb41e69f-892a-4e5b-8734-33d497933e91	Джей Пи Галван	JP Galvão	Q116432772
7bd156f3-cf64-479b-a5cf-a63c62263805	Медина Кристиан	Cristian Medina	Q85713528
0ab9f137-9048-4921-b8ae-a929cfbb53a4	Йони Гонсалес	Yony González	Q19968627
